Time Stamp,Energy Output (kWh),Global Horizontal Irradiance GHI,Direct Normal Irradiance Dni,Diffuse Horizontal Irradiance DHI,Air Temperature,Wind Direction At 3 Meter,Wind Speed At 3 Meter,Relative Humidity,Barometric Pressure,Source,Region
2016-03-01 00:00:00+03:00,1317.07296,5978.0,5564.0,2304.0,20.4,80.0,2.6,33.3,918.8,Timaa Technical Institute,North
2016-03-01 00:00:00+03:00,1257.80688,5709.0,5859.0,1930.0,22.4,20.0,6.5,47.4,1011.0,Saline Water Conversion Corporation (Hagl) Station,North
2016-03-01 00:00:00+03:00,1272.1276799999998,5774.0,5646.0,2052.0,24.9,294.0,2.6,41.8,1009.1,Duba Technical Institute Station,North
2016-04-01 00:00:00+03:00,1633.89312,7416.0,7609.0,2069.0,25.2,48.0,2.6,22.2,917.4,Timaa Technical Institute,North
2016-04-01 00:00:00+03:00,1592.9136,7230.0,7477.0,1942.0,28.1,274.0,2.2,40.2,1006.9,Duba Technical Institute Station,North
2016-04-01 00:00:00+03:00,1567.7971200000002,7116.0,7234.0,1984.0,26.6,20.0,5.3,44.1,1008.0,Saline Water Conversion Corporation (Hagl) Station,North
2016-05-01 00:00:00+03:00,1827.33408,8294.0,8277.0,2237.0,29.2,62.0,2.8,17.6,917.1,Timaa Technical Institute,North
2016-05-01 00:00:00+03:00,1725.9868800000002,7834.0,7770.0,2103.0,30.5,286.0,2.6,41.0,1006.1,Duba Technical Institute Station,North
2016-05-01 00:00:00+03:00,1702.63296,7728.0,7601.0,2158.0,27.8,18.0,6.7,46.4,1008.0,Saline Water Conversion Corporation (Hagl) Station,North
2016-06-01 00:00:00+03:00,1882.19376,8543.0,8594.0,2176.0,33.4,63.0,2.5,14.2,915.2,Timaa Technical Institute,North
2016-06-01 00:00:00+03:00,1779.74496,8078.0,8204.0,1993.0,34.5,288.0,2.7,38.5,1002.7,Duba Technical Institute Station,North
2016-06-01 00:00:00+03:00,1769.3899199999998,8031.0,8067.0,2037.0,31.7,18.0,5.8,43.6,1004.6,Saline Water Conversion Corporation (Hagl) Station,North
